2024-02-12 19:38:21 |INFO  |main |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[269ae776-19d4-43ac-9f04-2a85a71e356f] Register server push request handler:com.alibaba.nacos.common.remote.client.RpcClient$ConnectResetRequestHandler
2024-02-12 19:38:21 |INFO  |main |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[269ae776-19d4-43ac-9f04-2a85a71e356f] Register server push request handler:com.alibaba.nacos.common.remote.client.RpcClient$$Lambda$753/2022586114
2024-02-12 19:38:25 |INFO  |main |DirectJDKLog.java:173 |org.apache.coyote.http11.Http11NioProtocol |Starting ProtocolHandler ["http-nio-1688"]
2024-02-12 19:38:25 |INFO  |main |TomcatWebServer.java:220 |org.springframework.boot.web.embedded.tomcat.TomcatWebServer |Tomcat started on port(s): 1688 (http) with context path ''
2024-02-12 19:38:25 |INFO  |main |NacosServiceRegistry.java:65 |com.alibaba.cloud.nacos.registry.NacosServiceRegistry |nacos registry, DEFAULT_GROUP chat 192.168.1.24:1688 register finished
2024-02-12 19:38:25 |INFO  |main |DocumentationPluginsBootstrapper.java:93 |springfox.documentation.spring.web.plugins.DocumentationPluginsBootstrapper |Documentation plugins bootstrapped
2024-02-12 19:38:25 |INFO  |main |AbstractDocumentationPluginsBootstrapper.java:79 |springfox.documentation.spring.web.plugins.DocumentationPluginsBootstrapper |Found 1 custom documentation plugin(s)
2024-02-12 19:38:25 |INFO  |main |ApiListingReferenceScanner.java:44 |springfox.documentation.spring.web.scanners.ApiListingReferenceScanner |Scanning for api listing references
2024-02-12 19:38:25 |INFO  |main |StartupInfoLogger.java:61 |ljl.bilibili.ChatApplication |Started ChatApplication in 14.329 seconds (JVM running for 15.685)
2024-02-12 19:40:35 |INFO  |SpringApplicationShutdownHook |NacosServiceRegistry.java:80 |com.alibaba.cloud.nacos.registry.NacosServiceRegistry |De-registering from Nacos Server now...
2024-02-12 19:40:35 |INFO  |SpringApplicationShutdownHook |NacosServiceRegistry.java:100 |com.alibaba.cloud.nacos.registry.NacosServiceRegistry |De-registration finished.
2024-02-12 19:40:35 |INFO  |SpringApplicationShutdownHook |DruidDataSource.java:2063 |com.alibaba.druid.pool.DruidDataSource |{dataSource-0} closing ...
2024-02-12 19:41:23 |INFO  |main |StartupInfoLogger.java:55 |ljl.bilibili.ChatApplication |Starting ChatApplication using Java 1.8.0_65 on DESKTOP-4C1V07J with PID 4104 (E:\bilibili\chat\target\classes started by Administrator in E:\bilibili)
2024-02-12 19:41:23 |INFO  |main |SpringApplication.java:645 |ljl.bilibili.ChatApplication |No active profile set, falling back to 1 default profile: "default"
2024-02-12 19:41:29 |INFO  |main |GenericScope.java:283 |org.springframework.cloud.context.scope.GenericScope |BeanFactory id=899b9d61-deac-3132-a9f8-fe6274e1cab8
2024-02-12 19:41:30 |INFO  |main |TomcatWebServer.java:108 |org.springframework.boot.web.embedded.tomcat.TomcatWebServer |Tomcat initialized with port(s): 1688 (http)
2024-02-12 19:41:30 |INFO  |main |DirectJDKLog.java:173 |org.apache.coyote.http11.Http11NioProtocol |Initializing ProtocolHandler ["http-nio-1688"]
2024-02-12 19:41:30 |INFO  |main |DirectJDKLog.java:173 |org.apache.catalina.core.StandardService |Starting service [Tomcat]
2024-02-12 19:41:30 |INFO  |main |DirectJDKLog.java:173 |org.apache.catalina.core.StandardEngine |Starting Servlet engine: [Apache Tomcat/9.0.65]
2024-02-12 19:41:31 |INFO  |main |DirectJDKLog.java:173 |org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/] |Initializing Spring embedded WebApplicationContext
2024-02-12 19:41:31 |INFO  |main |ServletWebServerApplicationContext.java:290 |org.springframework.boot.web.servlet.context.ServletWebServerApplicationContext |Root WebApplicationContext: initialization completed in 7013 ms
2024-02-12 19:41:31 |INFO  |main |MybatisPlusJoinAutoConfiguration.java:140 |com.github.yulichang.autoconfigure.MybatisPlusJoinAutoConfiguration |mybatis plus join properties config complete
2024-02-12 19:41:31 |INFO  |main |MybatisPlusJoinAutoConfiguration.java:140 |com.github.yulichang.autoconfigure.MybatisPlusJoinAutoConfiguration |mybatis plus join SqlInjector init
2024-02-12 19:41:34 |INFO  |main |BigModel.java:56 |ljl.chat.handler.BigModelHandler |执行InitializingBean的afterPropertiesSet方法
2024-02-12 19:41:35 |INFO  |main |WebMvcPropertySourcedRequestMappingHandlerMapping.java:69 |springfox.documentation.spring.web.WebMvcPropertySourcedRequestMappingHandlerMapping |Mapped URL path [/v2/api-docs] onto method [springfox.documentation.swagger2.web.Swagger2ControllerWebMvc#getDocumentation(String, HttpServletRequest)]
2024-02-12 19:41:36 |INFO  |main |RpcClientFactory.java:80 |com.alibaba.nacos.common.remote.client |[RpcClientFactory] create a new rpc client of 4cd6311a-4b50-4ee6-88db-fa8b9ab98108
2024-02-12 19:41:37 |INFO  |main |Reflections.java:232 |org.reflections.Reflections |Reflections took 159 ms to scan 1 urls, producing 3 keys and 6 values 
2024-02-12 19:41:37 |INFO  |main |Reflections.java:232 |org.reflections.Reflections |Reflections took 32 ms to scan 1 urls, producing 4 keys and 9 values 
2024-02-12 19:41:37 |INFO  |main |Reflections.java:232 |org.reflections.Reflections |Reflections took 14 ms to scan 1 urls, producing 3 keys and 10 values 
2024-02-12 19:41:37 |INFO  |main |Reflections.java:232 |org.reflections.Reflections |Reflections took 229 ms to scan 161 urls, producing 0 keys and 0 values 
2024-02-12 19:41:37 |INFO  |main |Reflections.java:232 |org.reflections.Reflections |Reflections took 13 ms to scan 1 urls, producing 1 keys and 5 values 
2024-02-12 19:41:37 |INFO  |main |Reflections.java:232 |org.reflections.Reflections |Reflections took 32 ms to scan 1 urls, producing 1 keys and 7 values 
2024-02-12 19:41:37 |INFO  |main |Reflections.java:232 |org.reflections.Reflections |Reflections took 85 ms to scan 1 urls, producing 2 keys and 8 values 
2024-02-12 19:41:38 |INFO  |main |Reflections.java:232 |org.reflections.Reflections |Reflections took 443 ms to scan 161 urls, producing 0 keys and 0 values 
2024-02-12 19:41:38 |INFO  |main |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[4cd6311a-4b50-4ee6-88db-fa8b9ab98108] RpcClient init label, labels = {module=naming, source=sdk}
2024-02-12 19:41:38 |INFO  |main |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[4cd6311a-4b50-4ee6-88db-fa8b9ab98108] RpcClient init, ServerListFactory = com.alibaba.nacos.client.naming.core.ServerListManager
2024-02-12 19:41:38 |INFO  |main |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[4cd6311a-4b50-4ee6-88db-fa8b9ab98108] Registry connection listener to current client:com.alibaba.nacos.client.naming.remote.gprc.redo.NamingGrpcRedoService
2024-02-12 19:41:38 |INFO  |main |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[4cd6311a-4b50-4ee6-88db-fa8b9ab98108] Register server push request handler:com.alibaba.nacos.client.naming.remote.gprc.NamingPushRequestHandler
2024-02-12 19:41:38 |INFO  |main |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[4cd6311a-4b50-4ee6-88db-fa8b9ab98108] Try to connect to server on start up, server: {serverIp = '116.62.71.84', server main port = 8848}
2024-02-12 19:41:42 |INFO  |main |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[4cd6311a-4b50-4ee6-88db-fa8b9ab98108] Success to connect to server [116.62.71.84:8848] on start up, connectionId = 1707738102261_223.150.228.133_16646
2024-02-12 19:41:42 |INFO  |com.alibaba.nacos.client.remote.worker |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[4cd6311a-4b50-4ee6-88db-fa8b9ab98108] Notify connected event to listeners.
2024-02-12 19:41:42 |INFO  |main |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[4cd6311a-4b50-4ee6-88db-fa8b9ab98108] Register server push request handler:com.alibaba.nacos.common.remote.client.RpcClient$ConnectResetRequestHandler
2024-02-12 19:41:42 |INFO  |main |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[4cd6311a-4b50-4ee6-88db-fa8b9ab98108] Register server push request handler:com.alibaba.nacos.common.remote.client.RpcClient$$Lambda$753/1415390560
2024-02-12 19:41:44 |INFO  |main |DirectJDKLog.java:173 |org.apache.coyote.http11.Http11NioProtocol |Starting ProtocolHandler ["http-nio-1688"]
2024-02-12 19:41:44 |INFO  |main |TomcatWebServer.java:220 |org.springframework.boot.web.embedded.tomcat.TomcatWebServer |Tomcat started on port(s): 1688 (http) with context path ''
2024-02-12 19:41:44 |INFO  |main |NacosServiceRegistry.java:65 |com.alibaba.cloud.nacos.registry.NacosServiceRegistry |nacos registry, DEFAULT_GROUP chat 192.168.1.24:1688 register finished
2024-02-12 19:41:45 |INFO  |main |DocumentationPluginsBootstrapper.java:93 |springfox.documentation.spring.web.plugins.DocumentationPluginsBootstrapper |Documentation plugins bootstrapped
2024-02-12 19:41:45 |INFO  |main |AbstractDocumentationPluginsBootstrapper.java:79 |springfox.documentation.spring.web.plugins.DocumentationPluginsBootstrapper |Found 1 custom documentation plugin(s)
2024-02-12 19:41:45 |INFO  |main |ApiListingReferenceScanner.java:44 |springfox.documentation.spring.web.scanners.ApiListingReferenceScanner |Scanning for api listing references
2024-02-12 19:41:45 |INFO  |main |StartupInfoLogger.java:61 |ljl.bilibili.ChatApplication |Started ChatApplication in 26.248 seconds (JVM running for 33.335)
2024-02-12 20:00:22 |INFO  |Thread-50 |TimeBasedFilter.java:24 |ljl.filter.TimeBasedFilter |






2024-02-12 20:00:22 |INFO  |SpringApplicationShutdownHook |NacosServiceRegistry.java:80 |com.alibaba.cloud.nacos.registry.NacosServiceRegistry |De-registering from Nacos Server now...
2024-02-12 20:00:22 |INFO  |SpringApplicationShutdownHook |NacosServiceRegistry.java:100 |com.alibaba.cloud.nacos.registry.NacosServiceRegistry |De-registration finished.
2024-02-12 20:00:22 |INFO  |SpringApplicationShutdownHook |DruidDataSource.java:2063 |com.alibaba.druid.pool.DruidDataSource |{dataSource-0} closing ...
2024-02-12 20:00:43 |INFO  |main |StartupInfoLogger.java:55 |ljl.bilibili.ChatApplication |Starting ChatApplication using Java 1.8.0_65 on DESKTOP-4C1V07J with PID 6360 (E:\bilibili\chat\target\classes started by Administrator in E:\bilibili)
2024-02-12 20:00:43 |INFO  |main |SpringApplication.java:645 |ljl.bilibili.ChatApplication |No active profile set, falling back to 1 default profile: "default"
2024-02-12 20:00:45 |INFO  |main |GenericScope.java:283 |org.springframework.cloud.context.scope.GenericScope |BeanFactory id=899b9d61-deac-3132-a9f8-fe6274e1cab8
2024-02-12 20:00:46 |INFO  |main |TomcatWebServer.java:108 |org.springframework.boot.web.embedded.tomcat.TomcatWebServer |Tomcat initialized with port(s): 1688 (http)
2024-02-12 20:00:46 |INFO  |main |DirectJDKLog.java:173 |org.apache.coyote.http11.Http11NioProtocol |Initializing ProtocolHandler ["http-nio-1688"]
2024-02-12 20:00:46 |INFO  |main |DirectJDKLog.java:173 |org.apache.catalina.core.StandardService |Starting service [Tomcat]
2024-02-12 20:00:46 |INFO  |main |DirectJDKLog.java:173 |org.apache.catalina.core.StandardEngine |Starting Servlet engine: [Apache Tomcat/9.0.65]
2024-02-12 20:00:46 |INFO  |main |DirectJDKLog.java:173 |org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/] |Initializing Spring embedded WebApplicationContext
2024-02-12 20:00:46 |INFO  |main |ServletWebServerApplicationContext.java:290 |org.springframework.boot.web.servlet.context.ServletWebServerApplicationContext |Root WebApplicationContext: initialization completed in 2577 ms
2024-02-12 20:00:46 |INFO  |main |MybatisPlusJoinAutoConfiguration.java:140 |com.github.yulichang.autoconfigure.MybatisPlusJoinAutoConfiguration |mybatis plus join properties config complete
2024-02-12 20:00:46 |INFO  |main |MybatisPlusJoinAutoConfiguration.java:140 |com.github.yulichang.autoconfigure.MybatisPlusJoinAutoConfiguration |mybatis plus join SqlInjector init
2024-02-12 20:00:47 |INFO  |main |BigModel.java:182 |ljl.chat.handler.BigModelHandler |执行@PostConstruct方法
2024-02-12 20:00:48 |INFO  |main |WebMvcPropertySourcedRequestMappingHandlerMapping.java:69 |springfox.documentation.spring.web.WebMvcPropertySourcedRequestMappingHandlerMapping |Mapped URL path [/v2/api-docs] onto method [springfox.documentation.swagger2.web.Swagger2ControllerWebMvc#getDocumentation(String, HttpServletRequest)]
2024-02-12 20:00:48 |INFO  |main |RpcClientFactory.java:80 |com.alibaba.nacos.common.remote.client |[RpcClientFactory] create a new rpc client of ce68d5d4-458b-494f-bdb2-36b50baa97bd
2024-02-12 20:00:48 |INFO  |main |Reflections.java:232 |org.reflections.Reflections |Reflections took 32 ms to scan 1 urls, producing 3 keys and 6 values 
2024-02-12 20:00:48 |INFO  |main |Reflections.java:232 |org.reflections.Reflections |Reflections took 22 ms to scan 1 urls, producing 4 keys and 9 values 
2024-02-12 20:00:48 |INFO  |main |Reflections.java:232 |org.reflections.Reflections |Reflections took 16 ms to scan 1 urls, producing 3 keys and 10 values 
2024-02-12 20:00:49 |INFO  |main |Reflections.java:232 |org.reflections.Reflections |Reflections took 232 ms to scan 161 urls, producing 0 keys and 0 values 
2024-02-12 20:00:49 |INFO  |main |Reflections.java:232 |org.reflections.Reflections |Reflections took 18 ms to scan 1 urls, producing 1 keys and 5 values 
2024-02-12 20:00:49 |INFO  |main |Reflections.java:232 |org.reflections.Reflections |Reflections took 16 ms to scan 1 urls, producing 1 keys and 7 values 
2024-02-12 20:00:49 |INFO  |main |Reflections.java:232 |org.reflections.Reflections |Reflections took 14 ms to scan 1 urls, producing 2 keys and 8 values 
2024-02-12 20:00:49 |INFO  |main |Reflections.java:232 |org.reflections.Reflections |Reflections took 138 ms to scan 161 urls, producing 0 keys and 0 values 
2024-02-12 20:00:49 |INFO  |main |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[ce68d5d4-458b-494f-bdb2-36b50baa97bd] RpcClient init label, labels = {module=naming, source=sdk}
2024-02-12 20:00:49 |INFO  |main |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[ce68d5d4-458b-494f-bdb2-36b50baa97bd] RpcClient init, ServerListFactory = com.alibaba.nacos.client.naming.core.ServerListManager
2024-02-12 20:00:49 |INFO  |main |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[ce68d5d4-458b-494f-bdb2-36b50baa97bd] Registry connection listener to current client:com.alibaba.nacos.client.naming.remote.gprc.redo.NamingGrpcRedoService
2024-02-12 20:00:49 |INFO  |main |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[ce68d5d4-458b-494f-bdb2-36b50baa97bd] Register server push request handler:com.alibaba.nacos.client.naming.remote.gprc.NamingPushRequestHandler
2024-02-12 20:00:49 |INFO  |main |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[ce68d5d4-458b-494f-bdb2-36b50baa97bd] Try to connect to server on start up, server: {serverIp = '116.62.71.84', server main port = 8848}
2024-02-12 20:00:50 |INFO  |main |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[ce68d5d4-458b-494f-bdb2-36b50baa97bd] Success to connect to server [116.62.71.84:8848] on start up, connectionId = 1707739250669_223.150.228.133_17328
2024-02-12 20:00:50 |INFO  |com.alibaba.nacos.client.remote.worker |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[ce68d5d4-458b-494f-bdb2-36b50baa97bd] Notify connected event to listeners.
2024-02-12 20:00:50 |INFO  |main |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[ce68d5d4-458b-494f-bdb2-36b50baa97bd] Register server push request handler:com.alibaba.nacos.common.remote.client.RpcClient$ConnectResetRequestHandler
2024-02-12 20:00:50 |INFO  |main |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[ce68d5d4-458b-494f-bdb2-36b50baa97bd] Register server push request handler:com.alibaba.nacos.common.remote.client.RpcClient$$Lambda$753/238590461
2024-02-12 20:00:52 |INFO  |main |DirectJDKLog.java:173 |org.apache.coyote.http11.Http11NioProtocol |Starting ProtocolHandler ["http-nio-1688"]
2024-02-12 20:00:52 |INFO  |main |TomcatWebServer.java:220 |org.springframework.boot.web.embedded.tomcat.TomcatWebServer |Tomcat started on port(s): 1688 (http) with context path ''
2024-02-12 20:00:52 |INFO  |main |NacosServiceRegistry.java:65 |com.alibaba.cloud.nacos.registry.NacosServiceRegistry |nacos registry, DEFAULT_GROUP chat 192.168.1.24:1688 register finished
2024-02-12 20:00:52 |INFO  |main |DocumentationPluginsBootstrapper.java:93 |springfox.documentation.spring.web.plugins.DocumentationPluginsBootstrapper |Documentation plugins bootstrapped
2024-02-12 20:00:52 |INFO  |main |AbstractDocumentationPluginsBootstrapper.java:79 |springfox.documentation.spring.web.plugins.DocumentationPluginsBootstrapper |Found 1 custom documentation plugin(s)
2024-02-12 20:00:52 |INFO  |main |ApiListingReferenceScanner.java:44 |springfox.documentation.spring.web.scanners.ApiListingReferenceScanner |Scanning for api listing references
2024-02-12 20:00:53 |INFO  |main |StartupInfoLogger.java:61 |ljl.bilibili.ChatApplication |Started ChatApplication in 10.201 seconds (JVM running for 11.595)
2024-02-12 20:01:06 |INFO  |SpringApplicationShutdownHook |NacosServiceRegistry.java:80 |com.alibaba.cloud.nacos.registry.NacosServiceRegistry |De-registering from Nacos Server now...
2024-02-12 20:01:06 |INFO  |SpringApplicationShutdownHook |NacosServiceRegistry.java:100 |com.alibaba.cloud.nacos.registry.NacosServiceRegistry |De-registration finished.
2024-02-12 20:01:06 |INFO  |SpringApplicationShutdownHook |DruidDataSource.java:2063 |com.alibaba.druid.pool.DruidDataSource |{dataSource-0} closing ...
2024-02-12 20:01:19 |INFO  |main |StartupInfoLogger.java:55 |ljl.bilibili.ChatApplication |Starting ChatApplication using Java 1.8.0_65 on DESKTOP-4C1V07J with PID 13000 (E:\bilibili\chat\target\classes started by Administrator in E:\bilibili)
2024-02-12 20:01:19 |INFO  |main |SpringApplication.java:645 |ljl.bilibili.ChatApplication |No active profile set, falling back to 1 default profile: "default"
2024-02-12 20:01:21 |INFO  |main |GenericScope.java:283 |org.springframework.cloud.context.scope.GenericScope |BeanFactory id=899b9d61-deac-3132-a9f8-fe6274e1cab8
2024-02-12 20:01:21 |INFO  |main |TomcatWebServer.java:108 |org.springframework.boot.web.embedded.tomcat.TomcatWebServer |Tomcat initialized with port(s): 1688 (http)
2024-02-12 20:01:22 |INFO  |main |DirectJDKLog.java:173 |org.apache.coyote.http11.Http11NioProtocol |Initializing ProtocolHandler ["http-nio-1688"]
2024-02-12 20:01:22 |INFO  |main |DirectJDKLog.java:173 |org.apache.catalina.core.StandardService |Starting service [Tomcat]
2024-02-12 20:01:22 |INFO  |main |DirectJDKLog.java:173 |org.apache.catalina.core.StandardEngine |Starting Servlet engine: [Apache Tomcat/9.0.65]
2024-02-12 20:01:22 |INFO  |main |DirectJDKLog.java:173 |org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/] |Initializing Spring embedded WebApplicationContext
2024-02-12 20:01:22 |INFO  |main |ServletWebServerApplicationContext.java:290 |org.springframework.boot.web.servlet.context.ServletWebServerApplicationContext |Root WebApplicationContext: initialization completed in 2600 ms
2024-02-12 20:01:22 |INFO  |main |MybatisPlusJoinAutoConfiguration.java:140 |com.github.yulichang.autoconfigure.MybatisPlusJoinAutoConfiguration |mybatis plus join properties config complete
2024-02-12 20:01:22 |INFO  |main |MybatisPlusJoinAutoConfiguration.java:140 |com.github.yulichang.autoconfigure.MybatisPlusJoinAutoConfiguration |mybatis plus join SqlInjector init
2024-02-12 20:01:24 |INFO  |main |BigModel.java:189 |ljl.chat.handler.BigModelHandler |WebSocket连接请求已发送
2024-02-12 20:01:24 |INFO  |main |WebMvcPropertySourcedRequestMappingHandlerMapping.java:69 |springfox.documentation.spring.web.WebMvcPropertySourcedRequestMappingHandlerMapping |Mapped URL path [/v2/api-docs] onto method [springfox.documentation.swagger2.web.Swagger2ControllerWebMvc#getDocumentation(String, HttpServletRequest)]
2024-02-12 20:01:24 |INFO  |OkHttp https://spark-api.xf-yun.com/... |BigModel.java:123 |ljl.chat.handler.BigModelHandler |连接已建立
2024-02-12 20:01:25 |INFO  |main |RpcClientFactory.java:80 |com.alibaba.nacos.common.remote.client |[RpcClientFactory] create a new rpc client of a1c747c1-feaf-4949-9a06-b4a7e83ca7a9
2024-02-12 20:01:25 |INFO  |main |Reflections.java:232 |org.reflections.Reflections |Reflections took 47 ms to scan 1 urls, producing 3 keys and 6 values 
2024-02-12 20:01:25 |INFO  |main |Reflections.java:232 |org.reflections.Reflections |Reflections took 20 ms to scan 1 urls, producing 4 keys and 9 values 
2024-02-12 20:01:25 |INFO  |main |Reflections.java:232 |org.reflections.Reflections |Reflections took 35 ms to scan 1 urls, producing 3 keys and 10 values 
2024-02-12 20:01:25 |INFO  |main |Reflections.java:232 |org.reflections.Reflections |Reflections took 225 ms to scan 161 urls, producing 0 keys and 0 values 
2024-02-12 20:01:25 |INFO  |main |Reflections.java:232 |org.reflections.Reflections |Reflections took 16 ms to scan 1 urls, producing 1 keys and 5 values 
2024-02-12 20:01:25 |INFO  |main |Reflections.java:232 |org.reflections.Reflections |Reflections took 13 ms to scan 1 urls, producing 1 keys and 7 values 
2024-02-12 20:01:25 |INFO  |main |Reflections.java:232 |org.reflections.Reflections |Reflections took 16 ms to scan 1 urls, producing 2 keys and 8 values 
2024-02-12 20:01:25 |INFO  |main |Reflections.java:232 |org.reflections.Reflections |Reflections took 195 ms to scan 161 urls, producing 0 keys and 0 values 
2024-02-12 20:01:25 |INFO  |main |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[a1c747c1-feaf-4949-9a06-b4a7e83ca7a9] RpcClient init label, labels = {module=naming, source=sdk}
2024-02-12 20:01:25 |INFO  |main |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[a1c747c1-feaf-4949-9a06-b4a7e83ca7a9] RpcClient init, ServerListFactory = com.alibaba.nacos.client.naming.core.ServerListManager
2024-02-12 20:01:25 |INFO  |main |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[a1c747c1-feaf-4949-9a06-b4a7e83ca7a9] Registry connection listener to current client:com.alibaba.nacos.client.naming.remote.gprc.redo.NamingGrpcRedoService
2024-02-12 20:01:25 |INFO  |main |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[a1c747c1-feaf-4949-9a06-b4a7e83ca7a9] Register server push request handler:com.alibaba.nacos.client.naming.remote.gprc.NamingPushRequestHandler
2024-02-12 20:01:25 |INFO  |main |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[a1c747c1-feaf-4949-9a06-b4a7e83ca7a9] Try to connect to server on start up, server: {serverIp = '116.62.71.84', server main port = 8848}
2024-02-12 20:01:27 |INFO  |main |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[a1c747c1-feaf-4949-9a06-b4a7e83ca7a9] Success to connect to server [116.62.71.84:8848] on start up, connectionId = 1707739287126_223.150.228.133_17350
2024-02-12 20:01:27 |INFO  |com.alibaba.nacos.client.remote.worker |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[a1c747c1-feaf-4949-9a06-b4a7e83ca7a9] Notify connected event to listeners.
2024-02-12 20:01:27 |INFO  |main |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[a1c747c1-feaf-4949-9a06-b4a7e83ca7a9] Register server push request handler:com.alibaba.nacos.common.remote.client.RpcClient$ConnectResetRequestHandler
2024-02-12 20:01:27 |INFO  |main |LoggerUtils.java:60 |com.alibaba.nacos.common.remote.client |[a1c747c1-feaf-4949-9a06-b4a7e83ca7a9] Register server push request handler:com.alibaba.nacos.common.remote.client.RpcClient$$Lambda$774/572302485
2024-02-12 20:01:29 |INFO  |main |DirectJDKLog.java:173 |org.apache.coyote.http11.Http11NioProtocol |Starting ProtocolHandler ["http-nio-1688"]
2024-02-12 20:01:29 |INFO  |main |TomcatWebServer.java:220 |org.springframework.boot.web.embedded.tomcat.TomcatWebServer |Tomcat started on port(s): 1688 (http) with context path ''
2024-02-12 20:01:29 |INFO  |main |NacosServiceRegistry.java:65 |com.alibaba.cloud.nacos.registry.NacosServiceRegistry |nacos registry, DEFAULT_GROUP chat 192.168.1.24:1688 register finished
2024-02-12 20:01:29 |INFO  |main |DocumentationPluginsBootstrapper.java:93 |springfox.documentation.spring.web.plugins.DocumentationPluginsBootstrapper |Documentation plugins bootstrapped
2024-02-12 20:01:29 |INFO  |main |AbstractDocumentationPluginsBootstrapper.java:79 |springfox.documentation.spring.web.plugins.DocumentationPluginsBootstrapper |Found 1 custom documentation plugin(s)
2024-02-12 20:01:29 |INFO  |main |ApiListingReferenceScanner.java:44 |springfox.documentation.spring.web.scanners.ApiListingReferenceScanner |Scanning for api listing references
2024-02-12 20:01:29 |INFO  |main |StartupInfoLogger.java:61 |ljl.bilibili.ChatApplication |Started ChatApplication in 11.438 seconds (JVM running for 12.652)
2024-02-12 20:02:35 |INFO  |SpringApplicationShutdownHook |NacosServiceRegistry.java:80 |com.alibaba.cloud.nacos.registry.NacosServiceRegistry |De-registering from Nacos Server now...
2024-02-12 20:02:35 |INFO  |SpringApplicationShutdownHook |NacosServiceRegistry.java:100 |com.alibaba.cloud.nacos.registry.NacosServiceRegistry |De-registration finished.
2024-02-12 20:02:35 |INFO  |SpringApplicationShutdownHook |DruidDataSource.java:2063 |com.alibaba.druid.pool.DruidDataSource |{dataSource-0} closing ...
2024-02-12 20:02:46 |INFO  |main |StartupInfoLogger.java:55 |ljl.bilibili.ChatApplication |Starting ChatApplication using Java 1.8.0_65 on DESKTOP-4C1V07J with PID 1416 (E:\bilibili\chat\target\classes started by Administrator in E:\bilibili)
2024-02-12 20:02:46 |INFO  |main |SpringApplication.java:645 |ljl.bilibili.ChatApplication |No active profile set, falling back to 1 default profile: "default"
2024-02-12 20:02:48 |INFO  |main |GenericScope.java:283 |org.springframework.cloud.context.scope.GenericScope |BeanFactory id=899b9d61-deac-3132-a9f8-fe6274e1cab8
2024-02-12 20:02:48 |INFO  |main |TomcatWebServer.java:108 |org.springframework.boot.web.embedded.tomcat.TomcatWebServer |Tomcat initialized with port(s): 1688 (http)
2024-02-12 20:02:48 |INFO  |main |DirectJDKLog.java:173 |org.apache.coyote.http11.Http11NioProtocol |Initializing ProtocolHandler ["http-nio-1688"]
2024-02-12 20:02:48 |INFO  |main |DirectJDKLog.java:173 |org.apache.catalina.core.StandardService |Starting service [Tomcat]
2024-02-12 20:02:48 |INFO  |main |DirectJDKLog.java:173 |org.apache.catalina.core.StandardEngine |Starting Servlet engine: [Apache Tomcat/9.0.65]
2024-02-12 20:02:48 |INFO  |main |DirectJDKLog.java:173 |org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/] |Initializing Spring embedded WebApplicationContext
2024-02-12 20:02:48 |INFO  |main |ServletWebServerApplicationContext.java:290 |org.springframework.boot.web.servlet.context.ServletWebServerApplicationContext |Root WebApplicationContext: initialization completed in 2647 ms
2024-02-12 20:02:49 |INFO  |main |MybatisPlusJoinAutoConfiguration.java:140 |com.github.yulichang.autoconfigure.MybatisPlusJoinAutoConfiguration |mybatis plus join properties config complete
2024-02-12 20:02:49 |INFO  |main |MybatisPlusJoinAutoConfiguration.java:140 |com.github.yulichang.autoconfigure.MybatisPlusJoinAutoConfiguration |mybatis plus join SqlInjector init
2024-02-12 20:02:50 |INFO  |main |BigModel.java:189 |ljl.chat.handler.BigModelHandler |WebSocket连接请求已发送
